Artist Name,Title of Song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,hot_song,cluster
KAROL G ,"Ay, DiOs Mío!",7x4ASXYEKfQBCewcZhK776,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,audio_features,spotify:track:7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/tracks/7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/audio-analysis/7x4ASXYEKfQBCewcZhK776,189653,4,0,2
Ellie Goulding ,Burn,5lF0pHbsJ0QqyIrLweHJPW,0.555,0.772,1,-5.007,1,0.0523,0.315,0.0,0.105,0.346,86.921,audio_features,spotify:track:5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/tracks/5lF0pHbsJ0QqyIrLweHJPW,https://api.spotify.com/v1/audio-analysis/5lF0pHbsJ0QqyIrLweHJPW,231213,4,0,5
The Strumbellas ,Spirits,1VyiUi0mRnSKgtHa5dBoUd,0.556,0.657,0,-6.075,1,0.0265,0.17,0.0,0.113,0.79,80.529,audio_features,spotify:track:1VyiUi0mRnSKgtHa5dBoUd,https://api.spotify.com/v1/tracks/1VyiUi0mRnSKgtHa5dBoUd,https://api.spotify.com/v1/audio-analysis/1VyiUi0mRnSKgtHa5dBoUd,203653,4,0,0
DaBaby ,RAW SHIT,1CCDIow4pPYyJYzhtTUYz2,0.874,0.714,5,-4.946,1,0.233,0.0273,0.0,0.356,0.85,130.046,audio_features,spotify:track:1CCDIow4pPYyJYzhtTUYz2,https://api.spotify.com/v1/tracks/1CCDIow4pPYyJYzhtTUYz2,https://api.spotify.com/v1/audio-analysis/1CCDIow4pPYyJYzhtTUYz2,216678,4,0,6
XXXTENTACION ,Train food,5lar0mCUejpILVkAz50s2J,0.492,0.712,9,-7.278,0,0.691,0.564,9.1e-05,0.357,0.23,137.453,audio_features,spotify:track:5lar0mCUejpILVkAz50s2J,https://api.spotify.com/v1/tracks/5lar0mCUejpILVkAz50s2J,https://api.spotify.com/v1/audio-analysis/5lar0mCUejpILVkAz50s2J,164083,3,0,1
StarBoi3 ,Dick,3nY8AqaMNNHHLYV4380ol0,0.647,0.608,9,-6.831,1,0.42,0.13,0.0,0.0584,0.474,125.994,audio_features,spotify:track:3nY8AqaMNNHHLYV4380ol0,https://api.spotify.com/v1/tracks/3nY8AqaMNNHHLYV4380ol0,https://api.spotify.com/v1/audio-analysis/3nY8AqaMNNHHLYV4380ol0,175238,4,0,6
"Tyler, The Creator ",HOT WIND BLOWS,3JJL91ilRV6fXhKqu0FGXs,0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,audio_features,spotify:track:3JJL91ilRV6fXhKqu0FGXs,https://api.spotify.com/v1/tracks/3JJL91ilRV6fXhKqu0FGXs,https://api.spotify.com/v1/audio-analysis/3JJL91ilRV6fXhKqu0FGXs,155293,4,0,2
Oliver Tree ,Let Me Down,0jk6J6B9ivegJc7dTg10Mp,0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,audio_features,spotify:track:0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/tracks/0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/audio-analysis/0jk6J6B9ivegJc7dTg10Mp,111210,4,0,2
Nicki Minaj ,Big Daddy,7spxYjVBMBaL7HIrpKJCVc,0.803,0.66,8,-5.671,1,0.152,0.0901,0.0,0.115,0.207,114.06,audio_features,spotify:track:7spxYjVBMBaL7HIrpKJCVc,https://api.spotify.com/v1/tracks/7spxYjVBMBaL7HIrpKJCVc,https://api.spotify.com/v1/audio-analysis/7spxYjVBMBaL7HIrpKJCVc,199707,4,0,3
Kendrick Lamar ,Rich Spirit,1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,audio_features,spotify:track:1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG,https://api.spotify.com/v1/audio-analysis/1QPreu0BNOrUfEb8HTd2qG,202285,4,0,5
Jimin ,With You,2gzhQaCTeNgxpeB2TPllyY,0.532,0.426,3,-6.117,1,0.0288,0.639,0.0,0.134,0.137,149.898,audio_features,spotify:track:2gzhQaCTeNgxpeB2TPllyY,https://api.spotify.com/v1/tracks/2gzhQaCTeNgxpeB2TPllyY,https://api.spotify.com/v1/audio-analysis/2gzhQaCTeNgxpeB2TPllyY,201905,3,0,4
Kehlani ,Everybody Business,6TrdeNEgbKuBqIToRfdWMY,0.43,0.703,2,-3.684,1,0.229,0.521,0.0,0.132,0.435,45.78,audio_features,spotify:track:6TrdeNEgbKuBqIToRfdWMY,https://api.spotify.com/v1/tracks/6TrdeNEgbKuBqIToRfdWMY,https://api.spotify.com/v1/audio-analysis/6TrdeNEgbKuBqIToRfdWMY,165009,3,0,0
Rihanna ,FourFiveSeconds,78TTtXnFQPzwqlbtbwqN0y,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4,0,2
Megan Thee Stallion ,Don’t Stop,3yv7994DWTEk3ihwy75YBQ,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,audio_features,spotify:track:3yv7994DWTEk3ihwy75YBQ,https://api.spotify.com/v1/tracks/3yv7994DWTEk3ihwy75YBQ,https://api.spotify.com/v1/audio-analysis/3yv7994DWTEk3ihwy75YBQ,187941,4,0,1
Kodak Black ,Too Many Years,7KyTq7H5f3Oavmuo9TX6QK,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067,audio_features,spotify:track:7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/tracks/7KyTq7H5f3Oavmuo9TX6QK,https://api.spotify.com/v1/audio-analysis/7KyTq7H5f3Oavmuo9TX6QK,196336,4,0,4
Hunter Hayes ,21,6dHNYfLox0XUIC9HLmkSFX,0.501,0.9,11,-4.366,1,0.0433,0.0586,0.0,0.218,0.943,160.096,audio_features,spotify:track:6dHNYfLox0XUIC9HLmkSFX,https://api.spotify.com/v1/tracks/6dHNYfLox0XUIC9HLmkSFX,https://api.spotify.com/v1/audio-analysis/6dHNYfLox0XUIC9HLmkSFX,194480,4,0,2
Bad Bunny ,P FKN R,0fgsKar6uBO08vzHXkTjWi,0.82,0.635,5,-5.749,0,0.0772,0.409,0.0,0.244,0.528,101.024,audio_features,spotify:track:0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/tracks/0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/audio-analysis/0fgsKar6uBO08vzHXkTjWi,258280,4,0,5
Tory Lanez ,LUV,16Ah4QqH4mgYVXqfC4mdSd,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,audio_features,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640,4,0,2
Bankrol Hayden ,Drop A Tear,1b5bD9RZ2KFv34O9Dn5NNr,0.542,0.641,6,-6.746,0,0.377,0.0724,0.0,0.108,0.425,148.234,audio_features,spotify:track:1b5bD9RZ2KFv34O9Dn5NNr,https://api.spotify.com/v1/tracks/1b5bD9RZ2KFv34O9Dn5NNr,https://api.spotify.com/v1/audio-analysis/1b5bD9RZ2KFv34O9Dn5NNr,182400,4,0,4
Jack Harlow ,Like A Blade Of Grass,22xea6Z2a8BbyVeCksSBX9,0.891,0.489,5,-8.14,0,0.135,0.037,2.12e-05,0.0899,0.794,93.515,audio_features,spotify:track:22xea6Z2a8BbyVeCksSBX9,https://api.spotify.com/v1/tracks/22xea6Z2a8BbyVeCksSBX9,https://api.spotify.com/v1/audio-analysis/22xea6Z2a8BbyVeCksSBX9,126218,4,0,5
Trinidad Cardona ,Dinero,3ggtU1ZOKO8ZNiqPNyXGcm,0.708,0.782,2,-4.687,1,0.0674,0.00772,0.0,0.107,0.484,119.997,audio_features,spotify:track:3ggtU1ZOKO8ZNiqPNyXGcm,https://api.spotify.com/v1/tracks/3ggtU1ZOKO8ZNiqPNyXGcm,https://api.spotify.com/v1/audio-analysis/3ggtU1ZOKO8ZNiqPNyXGcm,160880,4,0,6
Juice WRLD ,Rockstar In His Prime,2aaUTdC6YQqEZiQEk8wPxK,0.685,0.729,7,-8.694,0,0.15,0.415,0.0,0.196,0.382,170.025,audio_features,spotify:track:2aaUTdC6YQqEZiQEk8wPxK,https://api.spotify.com/v1/tracks/2aaUTdC6YQqEZiQEk8wPxK,https://api.spotify.com/v1/audio-analysis/2aaUTdC6YQqEZiQEk8wPxK,180750,4,0,2
YG ,666,3R2fdTDtARC4xwKSG0rNWE,0.866,0.686,2,-7.52,1,0.285,0.0101,0.0,0.0895,0.504,82.499,audio_features,spotify:track:3R2fdTDtARC4xwKSG0rNWE,https://api.spotify.com/v1/tracks/3R2fdTDtARC4xwKSG0rNWE,https://api.spotify.com/v1/audio-analysis/3R2fdTDtARC4xwKSG0rNWE,279320,4,0,0
Anita Kerr Singers ,Jingle Bell Rock,6m3HxLzej41UOEVAq0nvd9,0.645,0.633,10,-8.869,0,0.0494,0.131,0.0,0.0945,0.875,72.26,audio_features,spotify:track:6m3HxLzej41UOEVAq0nvd9,https://api.spotify.com/v1/tracks/6m3HxLzej41UOEVAq0nvd9,https://api.spotify.com/v1/audio-analysis/6m3HxLzej41UOEVAq0nvd9,115160,4,0,0
Kacey Musgraves ,Slow Burn,6ET9kf9riLETWs9lePUEAI,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,audio_features,spotify:track:6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/tracks/6ET9kf9riLETWs9lePUEAI,https://api.spotify.com/v1/audio-analysis/6ET9kf9riLETWs9lePUEAI,246133,4,0,4
Troye Sivan ,Angel Baby,2m6Ko3CY1qXNNja8AlugNc,0.559,0.559,11,-6.425,1,0.0358,0.0145,0.0,0.138,0.338,72.498,audio_features,spotify:track:2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/tracks/2m6Ko3CY1qXNNja8AlugNc,https://api.spotify.com/v1/audio-analysis/2m6Ko3CY1qXNNja8AlugNc,220780,4,0,0
Billie Eilish ,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3,0,2
Mumford & Sons ,Guiding Light,7E6IL7WFO9ozoWramet7PE,0.55,0.689,7,-8.65,1,0.0422,0.0565,1.23e-05,0.0739,0.294,100.054,audio_features,spotify:track:7E6IL7WFO9ozoWramet7PE,https://api.spotify.com/v1/tracks/7E6IL7WFO9ozoWramet7PE,https://api.spotify.com/v1/audio-analysis/7E6IL7WFO9ozoWramet7PE,217633,4,0,5
iann dior ,let you,5bQHJT0MZXTXccO84VpNQP,0.598,0.838,7,-5.513,0,0.0881,0.262,0.0,0.122,0.704,170.191,audio_features,spotify:track:5bQHJT0MZXTXccO84VpNQP,https://api.spotify.com/v1/tracks/5bQHJT0MZXTXccO84VpNQP,https://api.spotify.com/v1/audio-analysis/5bQHJT0MZXTXccO84VpNQP,151733,4,0,2
SZA ,2AM,3vZGtceCbJVh5aDT4XhE0p,0.504,0.267,9,-13.678,0,0.406,0.438,0.0,0.141,0.392,83.966,audio_features,spotify:track:3vZGtceCbJVh5aDT4XhE0p,https://api.spotify.com/v1/tracks/3vZGtceCbJVh5aDT4XhE0p,https://api.spotify.com/v1/audio-analysis/3vZGtceCbJVh5aDT4XhE0p,242823,4,0,0
Drake ,In The Bible,61S79KIVA4I9FXbnsylEHT,0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07,audio_features,spotify:track:61S79KIVA4I9FXbnsylEHT,https://api.spotify.com/v1/tracks/61S79KIVA4I9FXbnsylEHT,https://api.spotify.com/v1/audio-analysis/61S79KIVA4I9FXbnsylEHT,296568,4,0,1
Keith Urban ,Wasted Time,13wYXGimJ5fANFu0y2pqG1,0.625,0.825,7,-5.758,1,0.0481,0.0621,0.0,0.0753,0.341,100.004,audio_features,spotify:track:13wYXGimJ5fANFu0y2pqG1,https://api.spotify.com/v1/tracks/13wYXGimJ5fANFu0y2pqG1,https://api.spotify.com/v1/audio-analysis/13wYXGimJ5fANFu0y2pqG1,233827,4,0,5
Post Malone ,Reputation,67dU06KGaJHLLlo5Y5bkD2,0.314,0.439,2,-5.726,1,0.0311,0.671,0.0,0.181,0.364,180.119,audio_features,spotify:track:67dU06KGaJHLLlo5Y5bkD2,https://api.spotify.com/v1/tracks/67dU06KGaJHLLlo5Y5bkD2,https://api.spotify.com/v1/audio-analysis/67dU06KGaJHLLlo5Y5bkD2,248178,4,0,2
Halsey ,Girl is a Gun,5sTsbKMuBuIZoGHfoFXdwU,0.639,0.873,6,-4.64,0,0.0395,0.00478,1.16e-05,0.125,0.704,150.01,audio_features,spotify:track:5sTsbKMuBuIZoGHfoFXdwU,https://api.spotify.com/v1/tracks/5sTsbKMuBuIZoGHfoFXdwU,https://api.spotify.com/v1/audio-analysis/5sTsbKMuBuIZoGHfoFXdwU,146547,4,0,4
Logic ,Contra,7u90MSvVyEjL0c8icaE7jl,0.804,0.823,8,-5.837,1,0.0488,0.104,0.0,0.2,0.616,126.007,audio_features,spotify:track:7u90MSvVyEjL0c8icaE7jl,https://api.spotify.com/v1/tracks/7u90MSvVyEjL0c8icaE7jl,https://api.spotify.com/v1/audio-analysis/7u90MSvVyEjL0c8icaE7jl,217147,4,0,6
Post Malone ,Goodbyes (Feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,audio_features,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4,0,4
Ski Mask The Slump God ,ADMIT IT,7IwRg7xzgVtugj9KFFp07G,0.832,0.638,9,-7.307,1,0.19,0.000245,0.0,0.0925,0.574,173.873,audio_features,spotify:track:7IwRg7xzgVtugj9KFFp07G,https://api.spotify.com/v1/tracks/7IwRg7xzgVtugj9KFFp07G,https://api.spotify.com/v1/audio-analysis/7IwRg7xzgVtugj9KFFp07G,93920,4,0,2
Louis Armstrong ,What A Wonderful World,29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,audio_features,spotify:track:29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/tracks/29U7stRjqHU6rMiS8BfaI9,https://api.spotify.com/v1/audio-analysis/29U7stRjqHU6rMiS8BfaI9,139227,4,0,0
The Killers ,Run For Cover,5NAiPIEzxAexFE3ucV18Q8,0.466,0.951,5,-3.314,1,0.125,0.0016,0.00242,0.351,0.499,165.107,audio_features,spotify:track:5NAiPIEzxAexFE3ucV18Q8,https://api.spotify.com/v1/tracks/5NAiPIEzxAexFE3ucV18Q8,https://api.spotify.com/v1/audio-analysis/5NAiPIEzxAexFE3ucV18Q8,222147,4,0,2
The Weeknd ,Die For You,2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4,0,1
Tony Bennett ,Silver Bells,3IFdgovo2BeNChD2DWBh7H,0.711,0.302,0,-12.886,1,0.0344,0.837,0.00013,0.122,0.515,131.431,audio_features,spotify:track:3IFdgovo2BeNChD2DWBh7H,https://api.spotify.com/v1/tracks/3IFdgovo2BeNChD2DWBh7H,https://api.spotify.com/v1/audio-analysis/3IFdgovo2BeNChD2DWBh7H,195107,4,0,1
Wiz Khalifa ,Most of Us,6AO1HKRmePQEiiqxdgcTGm,0.918,0.554,7,-5.495,0,0.0799,0.0625,4.05e-05,0.423,0.185,115.017,audio_features,spotify:track:6AO1HKRmePQEiiqxdgcTGm,https://api.spotify.com/v1/tracks/6AO1HKRmePQEiiqxdgcTGm,https://api.spotify.com/v1/audio-analysis/6AO1HKRmePQEiiqxdgcTGm,252178,4,0,3
Ariana Grande ,Leave Me Lonely,4Xg2NUXyF7cgvwSOs6PiSa,0.445,0.446,8,-7.468,0,0.0312,0.599,2.21e-05,0.339,0.389,90.927,audio_features,spotify:track:4Xg2NUXyF7cgvwSOs6PiSa,https://api.spotify.com/v1/tracks/4Xg2NUXyF7cgvwSOs6PiSa,https://api.spotify.com/v1/audio-analysis/4Xg2NUXyF7cgvwSOs6PiSa,229680,3,0,5
Niall Horan ,No Judgement,2sGF7DBXvL2GjkbG606m1G,0.723,0.726,1,-3.835,0,0.0472,0.0564,0.000126,0.057,0.962,100.051,audio_features,spotify:track:2sGF7DBXvL2GjkbG606m1G,https://api.spotify.com/v1/tracks/2sGF7DBXvL2GjkbG606m1G,https://api.spotify.com/v1/audio-analysis/2sGF7DBXvL2GjkbG606m1G,176283,4,0,5
Bryson Tiller ,SelfMade,6DLsMWQDG9z3iVtfykOM7e,0.472,0.872,8,-7.506,1,0.434,0.00685,0.0,0.309,0.656,182.053,audio_features,spotify:track:6DLsMWQDG9z3iVtfykOM7e,https://api.spotify.com/v1/tracks/6DLsMWQDG9z3iVtfykOM7e,https://api.spotify.com/v1/audio-analysis/6DLsMWQDG9z3iVtfykOM7e,168993,4,0,2
Zara Larsson ,Never Forget You,6hmhG1b4LEyNuashVvuIAo,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,spotify:track:6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/tracks/6hmhG1b4LEyNuashVvuIAo,https://api.spotify.com/v1/audio-analysis/6hmhG1b4LEyNuashVvuIAo,213428,4,0,4
Miguel ,Come Through and Chill,1m8WpLYXEiNVZchsWEcCSy,0.461,0.653,6,-8.617,1,0.327,0.158,0.0,0.197,0.588,81.628,audio_features,spotify:track:1m8WpLYXEiNVZchsWEcCSy,https://api.spotify.com/v1/tracks/1m8WpLYXEiNVZchsWEcCSy,https://api.spotify.com/v1/audio-analysis/1m8WpLYXEiNVZchsWEcCSy,322000,1,0,0
G,Eazy  For This,7cYtIISdq6e8UtWKugjCvm,0.753,0.591,6,-9.64,0,0.257,0.00186,0.0,0.115,0.716,149.136,audio_features,spotify:track:7cYtIISdq6e8UtWKugjCvm,https://api.spotify.com/v1/tracks/7cYtIISdq6e8UtWKugjCvm,https://api.spotify.com/v1/audio-analysis/7cYtIISdq6e8UtWKugjCvm,250560,4,0,4
The Weeknd ,I Heard You’re Married,5XbA7TAqsD0fj0dGBrbb0D,0.736,0.848,9,-5.494,0,0.171,0.103,0.0,0.299,0.784,109.946,audio_features,spotify:track:5XbA7TAqsD0fj0dGBrbb0D,https://api.spotify.com/v1/tracks/5XbA7TAqsD0fj0dGBrbb0D,https://api.spotify.com/v1/audio-analysis/5XbA7TAqsD0fj0dGBrbb0D,263642,4,0,3
DaBaby ,HIT,4TfEcrA3VitAQ9ft91e5pQ,0.629,0.723,9,-5.293,1,0.126,0.000655,0.0,0.14,0.321,76.538,audio_features,spotify:track:4TfEcrA3VitAQ9ft91e5pQ,https://api.spotify.com/v1/tracks/4TfEcrA3VitAQ9ft91e5pQ,https://api.spotify.com/v1/audio-analysis/4TfEcrA3VitAQ9ft91e5pQ,125498,4,0,0
Shaggy ,It Wasn't Me,3WkibOpDF7cQ5xntM1epyf,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4,0,5
Tori Kelly ,Hollow,160hN2OsDXnmgExwtG7cvD,0.606,0.656,2,-6.85,0,0.0361,0.0187,0.00654,0.44,0.454,126.044,audio_features,spotify:track:160hN2OsDXnmgExwtG7cvD,https://api.spotify.com/v1/tracks/160hN2OsDXnmgExwtG7cvD,https://api.spotify.com/v1/audio-analysis/160hN2OsDXnmgExwtG7cvD,210606,4,0,6
Gunna ,so far ahead > empire,63JSwrKfbG1O3eV8GSDei5,0.607,0.47,2,-7.586,0,0.182,0.278,0.0,0.184,0.271,163.969,audio_features,spotify:track:63JSwrKfbG1O3eV8GSDei5,https://api.spotify.com/v1/tracks/63JSwrKfbG1O3eV8GSDei5,https://api.spotify.com/v1/audio-analysis/63JSwrKfbG1O3eV8GSDei5,337773,4,0,2
Yo Gotti ,Down In the DM,5w1vhNA2OEWUQ371QzyMmM,0.791,0.634,1,-7.684,0,0.0639,0.00243,5.43e-05,0.0812,0.323,152.961,audio_features,spotify:track:5w1vhNA2OEWUQ371QzyMmM,https://api.spotify.com/v1/tracks/5w1vhNA2OEWUQ371QzyMmM,https://api.spotify.com/v1/audio-analysis/5w1vhNA2OEWUQ371QzyMmM,259072,4,0,4
Russ ,Missin You Crazy,4ve2uzqdwnHr20G5YgMMqr,0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,audio_features,spotify:track:4ve2uzqdwnHr20G5YgMMqr,https://api.spotify.com/v1/tracks/4ve2uzqdwnHr20G5YgMMqr,https://api.spotify.com/v1/audio-analysis/4ve2uzqdwnHr20G5YgMMqr,226693,4,0,1
Hayden James ,Something About You,5n9DJWUiwuKuPE9sCVbQ0n,0.861,0.602,2,-7.314,0,0.0617,0.369,0.0644,0.0751,0.684,114.978,audio_features,spotify:track:5n9DJWUiwuKuPE9sCVbQ0n,https://api.spotify.com/v1/tracks/5n9DJWUiwuKuPE9sCVbQ0n,https://api.spotify.com/v1/audio-analysis/5n9DJWUiwuKuPE9sCVbQ0n,225181,4,0,3
BROCKHAMPTON ,GINGER,1Uo7reO6I2yQ1q36ZPuNf7,0.748,0.715,2,-5.137,1,0.0451,0.249,0.0369,0.164,0.226,130.087,audio_features,spotify:track:1Uo7reO6I2yQ1q36ZPuNf7,https://api.spotify.com/v1/tracks/1Uo7reO6I2yQ1q36ZPuNf7,https://api.spotify.com/v1/audio-analysis/1Uo7reO6I2yQ1q36ZPuNf7,234173,4,0,1
Rick James ,Super Freak,2dCmGcEOQrMQhMMS8Vj7Ca,0.838,0.794,9,-8.245,0,0.0531,0.22,0.0,0.0575,0.962,132.446,audio_features,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/tracks/2dCmGcEOQrMQhMMS8Vj7Ca,https://api.spotify.com/v1/audio-analysis/2dCmGcEOQrMQhMMS8Vj7Ca,205467,4,0,6
Calvin Harris ,Obsessed,0b5CzUhyShYuDdtW5J4wm2,0.733,0.74,1,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,audio_features,spotify:track:0b5CzUhyShYuDdtW5J4wm2,https://api.spotify.com/v1/tracks/0b5CzUhyShYuDdtW5J4wm2,https://api.spotify.com/v1/audio-analysis/0b5CzUhyShYuDdtW5J4wm2,226497,4,0,5
BTS ,Louder than bombs,4Aw8n6r2vuU0KUo1a2nftp,0.643,0.667,0,-6.947,0,0.151,0.0432,0.0,0.0904,0.478,145.999,audio_features,spotify:track:4Aw8n6r2vuU0KUo1a2nftp,https://api.spotify.com/v1/tracks/4Aw8n6r2vuU0KUo1a2nftp,https://api.spotify.com/v1/audio-analysis/4Aw8n6r2vuU0KUo1a2nftp,217404,4,0,4
Marc E. Bassy ,Plot Twist,5wJL4o7k8m02m6ZM9KT0ir,0.543,0.644,1,-5.952,1,0.333,0.113,0.0,0.0733,0.706,97.41,audio_features,spotify:track:5wJL4o7k8m02m6ZM9KT0ir,https://api.spotify.com/v1/tracks/5wJL4o7k8m02m6ZM9KT0ir,https://api.spotify.com/v1/audio-analysis/5wJL4o7k8m02m6ZM9KT0ir,227147,4,0,5
Halsey ,New Americana,6Xs7OKt6i0Ddq8B4M5Dgvr,0.339,0.707,0,-5.121,0,0.0428,0.0113,0.0,0.337,0.359,173.993,audio_features,spotify:track:6Xs7OKt6i0Ddq8B4M5Dgvr,https://api.spotify.com/v1/tracks/6Xs7OKt6i0Ddq8B4M5Dgvr,https://api.spotify.com/v1/audio-analysis/6Xs7OKt6i0Ddq8B4M5Dgvr,183808,4,0,2
Action Bronson ,Baby Blue,7gDwRzJhLs0fFHaGtMDJVM,0.828,0.487,6,-6.142,0,0.0343,0.247,1.86e-05,0.136,0.761,85.027,audio_features,spotify:track:7gDwRzJhLs0fFHaGtMDJVM,https://api.spotify.com/v1/tracks/7gDwRzJhLs0fFHaGtMDJVM,https://api.spotify.com/v1/audio-analysis/7gDwRzJhLs0fFHaGtMDJVM,280160,4,0,0
Danny Ocean ,Me Rehúso,6ifUES3keWjwXgae8pXI3o,0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,audio_features,spotify:track:6ifUES3keWjwXgae8pXI3o,https://api.spotify.com/v1/tracks/6ifUES3keWjwXgae8pXI3o,https://api.spotify.com/v1/audio-analysis/6ifUES3keWjwXgae8pXI3o,205715,4,0,3
Imagine Dragons ,I Bet My Life,15DrrIod12Tc2IoMaHiwlQ,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,audio_features,spotify:track:15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/tracks/15DrrIod12Tc2IoMaHiwlQ,https://api.spotify.com/v1/audio-analysis/15DrrIod12Tc2IoMaHiwlQ,192707,4,0,3
Chris Brown ,Bitches N Marijuana,3PiLfzEXHrvT1oJKR8PAJt,0.559,0.535,3,-8.136,0,0.274,0.337,0.0,0.105,0.62,96.989,audio_features,spotify:track:3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/tracks/3PiLfzEXHrvT1oJKR8PAJt,https://api.spotify.com/v1/audio-analysis/3PiLfzEXHrvT1oJKR8PAJt,254693,4,0,5
Nicki Minaj ,Bussin,7lcI4X8RZxK4zIknJcwpBq,0.893,0.699,11,-8.059,1,0.0517,0.0576,3.02e-06,0.128,0.747,139.972,audio_features,spotify:track:7lcI4X8RZxK4zIknJcwpBq,https://api.spotify.com/v1/tracks/7lcI4X8RZxK4zIknJcwpBq,https://api.spotify.com/v1/audio-analysis/7lcI4X8RZxK4zIknJcwpBq,136761,4,0,1
Michael Bublé ,Ave Maria,1i7JjMvpzUCFR6GiqSaenp,0.214,0.157,5,-11.795,1,0.0329,0.953,0.00766,0.125,0.069,136.152,audio_features,spotify:track:1i7JjMvpzUCFR6GiqSaenp,https://api.spotify.com/v1/tracks/1i7JjMvpzUCFR6GiqSaenp,https://api.spotify.com/v1/audio-analysis/1i7JjMvpzUCFR6GiqSaenp,243032,3,0,1
